,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
324,324,52.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.22047244012355804,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.22047244012355804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,52.0,29.0
325,325,69.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.22047244012355804,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.22047244012355804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,52.0,29.0
326,326,81.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.22047244012355804,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.22047244012355804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,52.0,29.0
327,327,52.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,55.5,0.2224409431219101,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.2224409431219101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,52.0,31.0
328,328,71.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,55.5,0.2224409431219101,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2224409431219101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,52.0,31.0
329,329,83.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,55.5,0.2224409431219101,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.2224409431219101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,83.0,52.0,31.0
330,330,45.0,0.0,0.0,2,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,56.0,0.22440944612026215,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.22440944612026215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,85.0,45.0,40.0
331,331,49.0,0.0,0.0,2,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,56.0,0.22440944612026215,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.22440944612026215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,85.0,45.0,40.0
332,332,52.0,0.0,0.0,2,1.0,0.5,0.0,1.0,3.0,1.0,0.0,1.0,56.0,0.22440944612026215,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.22440944612026215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,85.0,45.0,40.0
333,333,57.0,0.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.22440944612026215,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.22440944612026215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,85.0,45.0,40.0
334,334,73.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.22440944612026215,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.22440944612026215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,85.0,45.0,40.0
335,335,85.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.22440944612026215,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.22440944612026215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,85.0,45.0,40.0
336,336,57.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,56.5,0.2263779491186142,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2263779491186142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
337,337,57.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.22834645211696625,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.22834645211696625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,57.0,24.0
338,338,69.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.22834645211696625,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.22834645211696625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,57.0,24.0
339,339,81.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.22834645211696625,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.22834645211696625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,57.0,24.0
340,340,57.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,57.5,0.2303149551153183,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2303149551153183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,57.0,26.0
341,341,71.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,57.5,0.2303149551153183,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2303149551153183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,57.0,26.0
342,342,83.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,57.5,0.2303149551153183,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.2303149551153183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,83.0,57.0,26.0
343,343,45.0,0.0,0.0,2,1.0,0.5,0.0,1.0,3.0,1.0,0.0,1.0,58.0,0.23228345811367035,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.23228345811367035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,85.0,45.0,40.0
344,344,49.0,0.0,0.0,2,1.0,0.5,0.0,1.0,3.0,1.0,0.0,1.0,58.0,0.23228345811367035,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.23228345811367035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,85.0,45.0,40.0
345,345,52.0,0.0,0.0,2,1.0,0.5,0.0,1.0,3.0,1.0,0.0,1.0,58.0,0.23228345811367035,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.23228345811367035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,85.0,45.0,40.0
346,346,57.0,0.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,0.23228345811367035,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.23228345811367035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,85.0,45.0,40.0
347,347,73.0,0.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,0.23228345811367035,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.23228345811367035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,85.0,45.0,40.0
348,348,85.0,0.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,0.23228345811367035,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.23228345811367035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,85.0,45.0,40.0
349,349,57.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,58.5,0.2342519611120224,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2342519611120224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,57.0,26.0
350,350,71.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,58.5,0.2342519611120224,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2342519611120224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,57.0,26.0
351,351,83.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,58.5,0.2342519611120224,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.2342519611120224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,83.0,57.0,26.0
352,352,57.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,59.0,0.23622047901153564,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.23622047901153564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,57.0,24.0
353,353,69.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,59.0,0.23622047901153564,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.23622047901153564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,57.0,24.0
354,354,81.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,59.0,0.23622047901153564,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.23622047901153564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,57.0,24.0
355,355,57.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,59.5,0.2381889820098877,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2381889820098877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,80.0,57.0,23.0
356,356,68.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,59.5,0.2381889820098877,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.2381889820098877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,80.0,57.0,23.0
357,357,80.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,59.5,0.2381889820098877,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.2381889820098877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,80.0,57.0,23.0
358,358,38.0,0.0,0.0,2,1.0,0.5,0.0,1.0,3.0,1.0,0.0,1.0,60.0,0.24015748500823975,0.2992125984251969,0.08952817905635811,0.0267879590877292,0.24015748500823975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,78.0,38.0,40.0
359,359,42.0,0.0,0.0,2,1.0,0.5,0.0,1.0,3.0,1.0,0.0,1.0,60.0,0.24015748500823975,0.33070866141732286,0.10936821873643747,0.0361690172199242,0.24015748500823975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,78.0,38.0,40.0
360,360,45.0,0.0,0.0,2,1.0,0.5,0.0,1.0,3.0,1.0,0.0,1.0,60.0,0.24015748500823975,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.24015748500823975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,78.0,38.0,40.0
361,361,50.0,0.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.24015748500823975,0.3937007874015748,0.15500031000062,0.06102374409473228,0.24015748500823975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,78.0,38.0,40.0
362,362,66.0,0.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.24015748500823975,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.24015748500823975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,78.0,38.0,40.0
363,363,78.0,0.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.24015748500823975,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.24015748500823975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,78.0,38.0,40.0
364,364,50.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,60.5,0.2421259880065918,0.3937007874015748,0.15500031000062,0.06102374409473228,0.2421259880065918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,50.0,33.0
365,365,71.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,60.5,0.2421259880065918,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2421259880065918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,50.0,33.0
366,366,83.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,60.5,0.2421259880065918,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.2421259880065918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,83.0,50.0,33.0
367,367,40.0,1.0,0.0,2,1.0,0.5,0.0,1.0,3.0,1.0,0.0,1.0,61.0,0.24409449100494385,0.31496062992125984,0.0992001984003968,0.03124415697650293,0.24409449100494385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,80.0,40.0,40.0
368,368,44.0,1.0,0.0,2,1.0,0.5,0.0,1.0,3.0,1.0,0.0,1.0,61.0,0.24409449100494385,0.3464566929133858,0.12003224006448013,0.0415859729357254,0.24409449100494385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,80.0,40.0,40.0
369,369,47.0,1.0,0.0,2,1.0,0.5,0.0,1.0,3.0,1.0,0.0,1.0,61.0,0.24409449100494385,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.24409449100494385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,80.0,40.0,40.0
370,370,52.0,1.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.24409449100494385,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.24409449100494385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,80.0,40.0,40.0
371,371,68.0,1.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.24409449100494385,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.24409449100494385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,80.0,40.0,40.0
372,372,80.0,1.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.24409449100494385,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.24409449100494385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,80.0,40.0,40.0
373,373,52.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,61.5,0.2460629940032959,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.2460629940032959,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,52.0,24.0
374,374,64.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,61.5,0.2460629940032959,0.5039370078740157,0.25395250790501583,0.127976066975756,0.2460629940032959,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,52.0,24.0
375,375,76.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,61.5,0.2460629940032959,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2460629940032959,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,52.0,24.0
376,376,45.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.24803149700164795,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.24803149700164795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,45.0,36.0
377,377,69.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.24803149700164795,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.24803149700164795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,45.0,36.0
378,378,81.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.24803149700164795,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.24803149700164795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,45.0,36.0
379,379,85.0,1.0,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,63.0,0.25196850299835205,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.25196850299835205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
380,380,86.0,1.25,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,63.25,0.2529527544975281,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.2529527544975281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
381,381,85.0,1.5,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,63.5,0.2539370059967041,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.2539370059967041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
382,382,83.0,1.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,63.75,0.2549212574958801,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.2549212574958801,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
383,383,54.0,0.0,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,64.0,0.25590550899505615,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.25590550899505615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,54.0,27.0
384,384,81.0,0.0,0.25,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,64.0,0.25590550899505615,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.25590550899505615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,54.0,27.0
385,385,83.0,0.25,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,64.25,0.2568897604942322,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.2568897604942322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
386,386,57.0,0.5,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,64.5,0.2578740119934082,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.2578740119934082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,57.0,24.0
387,387,61.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,64.5,0.2578740119934082,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.2578740119934082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,57.0,24.0
