,nid,pitch,onset,duration,voice,ts,label,duration_feature.duration,fermata_feature.fermata,grace_feature.grace_note,grace_feature.n_grace,grace_feature.grace_pos,metrical_feature.metrical_4_4_3,metrical_feature.metrical_4_4_0,metrical_feature.metrical_4_4_weak,metrical_feature.metrical_4_4_1,metrical_feature.metrical_4_4_2,metrical_strength_feature.beat_phase,metrical_strength_feature.metrical_strength_downbeat,metrical_strength_feature.metrical_strength_secondary,metrical_strength_feature.metrical_strength_weak,onset_feature.onset,onset_feature.score_position,polynomial_pitch_feature.pitch,relative_score_position_feature.score_position,slur_feature.slur_incr,slur_feature.slur_decr,time_signature_feature.time_signature_num_1,time_signature_feature.time_signature_num_2,time_signature_feature.time_signature_num_3,time_signature_feature.time_signature_num_4,time_signature_feature.time_signature_num_5,time_signature_feature.time_signature_num_6,time_signature_feature.time_signature_num_7,time_signature_feature.time_signature_num_8,time_signature_feature.time_signature_num_9,time_signature_feature.time_signature_num_10,time_signature_feature.time_signature_num_11,time_signature_feature.time_signature_num_12,time_signature_feature.time_signature_num_other,time_signature_feature.time_signature_den_1,time_signature_feature.time_signature_den_2,time_signature_feature.time_signature_den_4,time_signature_feature.time_signature_den_8,time_signature_feature.time_signature_den_16,time_signature_feature.time_signature_den_other,vertical_neighbor_feature.n_total,vertical_neighbor_feature.n_above,vertical_neighbor_feature.n_below,vertical_neighbor_feature.highest_pitch,vertical_neighbor_feature.lowest_pitch,vertical_neighbor_feature.pitch_range,int_vec1,int_vec2,int_vec3,int_vec4,int_vec5,int_vec6,memb_of_triad,memb_of_sus4,meb_of_v7,is_maj_triad,is_min_triad,is_pmaj_triad,is_dim,ped_note,hv_7,hv_3,hv_1,bass_from_5,is_onset,three_from_four,four_from_three,one_from_seven,one_from_two,bass_moves_2m,bass_moves_2M,chord_has_2m,chord_has_2M,interval0,interval1,interval2,interval3,interval4,interval5,interval6,interval7,interval8,interval9,interval10,interval11,interval12
186,186,72,1.625,0.125,0,4,0,0.125,0,0,0,0,0,0,1,0,0,0.40625,0,0,0,29.625,0.244827583432198,0.566929133858268,0.244827583432198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72,72,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187,187,50,2,0.5,3,4,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,1,0,30,0.248275861144066,0.393700787401575,0.248275861144066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,62,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,188,62,2,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0.5,0,1,0,30,0.248275861144066,0.488188976377953,0.248275861144066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,62,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,189,58,2.5,0.5,2,4,0,0.5,0,0,0,0,0,0,1,0,0,0.625,0,0,0,30.5,0.252873569726944,0.456692913385827,0.252873569726944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,67,58,9,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,190,67,2.5,0.5,1,4,0,0.5,0,0,0,0,0,0,1,0,0,0.625,0,0,0,30.5,0.252873569726944,0.52755905511811,0.252873569726944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,67,58,9,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,191,50,3,0.5,3,4,0,0.5,0,0,0,0,1,0,0,0,0,0.75,0,0,0,31,0.257471263408661,0.393700787401575,0.257471263408661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,69,50,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,192,69,3,0.75,0,4,0,0.75,0,0,0,0,1,0,0,0,0,0.75,0,0,0,31,0.257471263408661,0.543307086614173,0.257471263408661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,69,50,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
193,193,60,3.5,0.5,2,4,0,0.5,0,0,0,0,0,0,1,0,0,0.875,0,0,0,31.5,0.262068957090378,0.47244094488189,0.262068957090378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,66,60,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,194,66,3.5,0.5,1,4,0,0.5,0,0,0,0,0,0,1,0,0,0.875,0,0,0,31.5,0.262068957090378,0.519685039370079,0.262068957090378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,66,60,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,195,67,3.75,0.25,0,4,0,0.25,0,0,0,0,0,0,1,0,0,0.9375,0,0,0,31.75,0.264367818832397,0.52755905511811,0.264367818832397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,67,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
196,196,43,0,0.5,3,4,1,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,32,0.266666680574417,0.338582677165354,0.266666680574417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,67,43,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,197,55,0,0.5,0,4,1,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,32,0.266666680574417,0.433070866141732,0.266666680574417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,67,43,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
198,198,58,0,0.5,2,4,1,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,32,0.266666680574417,0.456692913385827,0.266666680574417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,67,43,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199,199,67,0,0.5,1,4,1,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,32,0.266666680574417,0.52755905511811,0.266666680574417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,67,43,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200,200,55,1.75,0.125,0,4,0,0.125,0,0,0,0,0,0,1,0,0,0.4375,0,0,0,33.75,0.282758623361587,0.433070866141732,0.282758623361587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,201,57,1.875,0.125,0,4,0,0.125,0,0,0,0,0,0,1,0,0,0.46875,0,0,0,33.875,0.283908039331436,0.448818897637795,0.283908039331436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202,202,58,2,0.5,0,4,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,1,0,34,0.285057485103607,0.456692913385827,0.285057485103607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203,203,58,2.75,0.125,0,4,0,0.125,0,0,0,0,0,0,1,0,0,0.6875,0,0,0,34.75,0.291954010725021,0.456692913385827,0.291954010725021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,204,60,2.875,0.125,0,4,0,0.125,0,0,0,0,0,0,1,0,0,0.71875,0,0,0,34.875,0.293103456497192,0.47244094488189,0.293103456497192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205,205,62,3,0.5,0,4,0,0.5,0,0,0,0,1,0,0,0,0,0.75,0,0,0,35,0.294252872467041,0.488188976377953,0.294252872467041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206,206,62,3.75,0.125,0,4,0,0.125,0,0,0,0,0,0,1,0,0,0.9375,0,0,0,35.75,0.301149427890778,0.488188976377953,0.301149427890778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,207,58,3.875,0.125,0,4,0,0.125,0,0,0,0,0,0,1,0,0,0.96875,0,0,0,35.875,0.302298843860626,0.456692913385827,0.302298843860626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
208,208,55,0,0.5,0,4,0,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,36,0.303448289632797,0.433070866141732,0.303448289632797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
209,209,43,1.75,0.125,3,4,0,0.125,0,0,0,0,0,0,1,0,0,0.4375,0,0,0,37.75,0.319540232419968,0.338582677165354,0.319540232419968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,55,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,210,55,1.75,0.125,2,4,0,0.125,0,0,0,0,0,0,1,0,0,0.4375,0,0,0,37.75,0.319540232419968,0.433070866141732,0.319540232419968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,55,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,211,55,1.75,0.125,1,4,0,0.125,0,0,0,0,0,0,1,0,0,0.4375,0,0,0,37.75,0.319540232419968,0.433070866141732,0.319540232419968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,55,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,212,45,1.875,0.125,3,4,0,0.125,0,0,0,0,0,0,1,0,0,0.46875,0,0,0,37.875,0.320689648389816,0.354330708661417,0.320689648389816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,57,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213,213,57,1.875,0.125,1,4,0,0.125,0,0,0,0,0,0,1,0,0,0.46875,0,0,0,37.875,0.320689648389816,0.448818897637795,0.320689648389816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,57,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,214,57,1.875,0.125,2,4,0,0.125,0,0,0,0,0,0,1,0,0,0.46875,0,0,0,37.875,0.320689648389816,0.448818897637795,0.320689648389816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,57,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215,215,46,2,0.5,3,4,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,1,0,38,0.321839094161987,0.362204724409449,0.321839094161987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,58,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
216,216,58,2,0.5,1,4,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,1,0,38,0.321839094161987,0.456692913385827,0.321839094161987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,58,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
217,217,58,2,0.5,2,4,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,1,0,38,0.321839094161987,0.456692913385827,0.321839094161987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,58,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
218,218,46,2.75,0.125,3,4,0,0.125,0,0,0,0,0,0,1,0,0,0.6875,0,0,0,38.75,0.328735619783401,0.362204724409449,0.328735619783401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,58,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,219,58,2.75,0.125,1,4,0,0.125,0,0,0,0,0,0,1,0,0,0.6875,0,0,0,38.75,0.328735619783401,0.456692913385827,0.328735619783401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,58,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,220,58,2.75,0.125,2,4,0,0.125,0,0,0,0,0,0,1,0,0,0.6875,0,0,0,38.75,0.328735619783401,0.456692913385827,0.328735619783401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,58,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,221,48,2.875,0.125,3,4,0,0.125,0,0,0,0,0,0,1,0,0,0.71875,0,0,0,38.875,0.329885065555572,0.377952755905512,0.329885065555572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,60,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222,222,60,2.875,0.125,2,4,0,0.125,0,0,0,0,0,0,1,0,0,0.71875,0,0,0,38.875,0.329885065555572,0.47244094488189,0.329885065555572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,60,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,223,60,2.875,0.125,1,4,0,0.125,0,0,0,0,0,0,1,0,0,0.71875,0,0,0,38.875,0.329885065555572,0.47244094488189,0.329885065555572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,60,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224,224,50,3,0.5,3,4,0,0.5,0,0,0,0,1,0,0,0,0,0.75,0,0,0,39,0.331034481525421,0.393700787401575,0.331034481525421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,74,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225,225,62,3,0.5,1,4,0,0.5,0,0,0,0,1,0,0,0,0,0.75,0,0,0,39,0.331034481525421,0.488188976377953,0.331034481525421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,74,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226,226,62,3,0.5,2,4,0,0.5,0,0,0,0,1,0,0,0,0,0.75,0,0,0,39,0.331034481525421,0.488188976377953,0.331034481525421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,74,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,227,74,3,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0.75,0,0,0,39,0.331034481525421,0.582677165354331,0.331034481525421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,74,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,228,50,3.75,0.125,3,4,0,0.125,0,0,0,0,0,0,1,0,0,0.9375,0,0,0,39.75,0.337931036949158,0.393700787401575,0.337931036949158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,62,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,62,3.75,0.125,1,4,0,0.125,0,0,0,0,0,0,1,0,0,0.9375,0,0,0,39.75,0.337931036949158,0.488188976377953,0.337931036949158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,62,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,230,62,3.75,0.125,2,4,0,0.125,0,0,0,0,0,0,1,0,0,0.9375,0,0,0,39.75,0.337931036949158,0.488188976377953,0.337931036949158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,62,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,231,46,3.875,0.125,3,4,0,0.125,0,0,0,0,0,0,1,0,0,0.96875,0,0,0,39.875,0.339080452919006,0.362204724409449,0.339080452919006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,58,46,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
232,232,58,3.875,0.125,1,4,0,0.125,0,0,0,0,0,0,1,0,0,0.96875,0,0,0,39.875,0.339080452919006,0.456692913385827,0.339080452919006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,58,46,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
233,233,58,3.875,0.125,2,4,0,0.125,0,0,0,0,0,0,1,0,0,0.96875,0,0,0,39.875,0.339080452919006,0.456692913385827,0.339080452919006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,58,46,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
234,234,43,0,1,3,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40,0.340229898691177,0.338582677165354,0.340229898691177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,79,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
235,235,55,0,0.5,2,4,0,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,40,0.340229898691177,0.433070866141732,0.340229898691177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,79,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
236,236,55,0,0.25,1,4,0,0.25,0,0,0,0,0,1,0,0,0,0,1,0,0,40,0.340229898691177,0.433070866141732,0.340229898691177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,79,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
237,237,79,0,1.75,0,4,0,1.75,0,0,0,0,0,1,0,0,0,0,1,0,0,40,0.340229898691177,0.622047244094488,0.340229898691177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,79,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
238,238,58,0.25,0.25,1,4,0,0.25,0,0,0,0,0,0,1,0,0,0.0625,0,0,0,40.25,0.342528730630875,0.456692913385827,0.342528730630875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
239,239,62,0.5,0.25,1,4,0,0.25,0,0,0,0,0,0,1,0,0,0.125,0,0,0,40.5,0.344827592372894,0.488188976377953,0.344827592372894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,67,62,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
240,240,67,0.5,0.5,2,4,0,0.5,0,0,0,0,0,0,1,0,0,0.125,0,0,0,40.5,0.344827592372894,0.52755905511811,0.344827592372894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,67,62,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241,241,58,0.75,0.25,1,4,0,0.25,0,0,0,0,0,0,1,0,0,0.1875,0,0,0,40.75,0.347126424312592,0.456692913385827,0.347126424312592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
242,242,62,1,0.5,2,4,0,0.5,0,0,0,0,0,0,0,1,0,0.25,0,0,0,41,0.349425286054611,0.488188976377953,0.349425286054611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,67,62,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
243,243,67,1,0.25,1,4,0,0.25,0,0,0,0,0,0,0,1,0,0.25,0,0,0,41,0.349425286054611,0.52755905511811,0.349425286054611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,67,62,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
244,244,62,1.25,0.25,1,4,0,0.25,0,0,0,0,0,0,1,0,0,0.3125,0,0,0,41.25,0.351724147796631,0.488188976377953,0.351724147796631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245,245,58,1.5,0.25,1,4,0,0.25,0,0,0,0,0,0,1,0,0,0.375,0,0,0,41.5,0.354022979736328,0.456692913385827,0.354022979736328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,70,58,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
246,246,70,1.5,0.5,2,4,0,0.5,0,0,0,0,0,0,1,0,0,0.375,0,0,0,41.5,0.354022979736328,0.551181102362205,0.354022979736328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,70,58,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
