,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
216,216,74,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,44.5,0.2222222238779068,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2222222238779068,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
217,217,72,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,44.75,0.22345678508281708,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.22345678508281708,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
218,218,75,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.22469136118888855,0.5905511811023622,0.348750697501395,0.20595513631972145,0.22469136118888855,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
219,219,74,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,45.25,0.22592592239379883,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.22592592239379883,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
220,220,77,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,45.5,0.2271604984998703,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.2271604984998703,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
221,221,75,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,45.75,0.22839505970478058,0.5905511811023622,0.348750697501395,0.20595513631972145,0.22839505970478058,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
222,222,79,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.22962963581085205,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.22962963581085205,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
223,223,77,0.5,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,46.5,0.2320987582206726,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.2320987582206726,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
224,224,62,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.23456789553165436,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.23456789553165436,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,62.0,3.0
225,225,65,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.23456789553165436,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.23456789553165436,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,62.0,3.0
226,226,74,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,47.5,0.2370370328426361,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2370370328426361,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
227,227,71,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,48.0,0.23950617015361786,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.23950617015361786,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
228,228,74,0.5,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,48.5,0.2419753074645996,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2419753074645996,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
229,229,63,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,0.24444444477558136,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.24444444477558136,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,63.0,4.0
230,230,67,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,0.24444444477558136,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.24444444477558136,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,63.0,4.0
231,231,72,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,49.5,0.2469135820865631,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2469135820865631,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
232,232,78,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.24938271939754486,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.24938271939754486,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
233,233,79,0.5,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.5,0.2518518567085266,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2518518567085266,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
234,234,65,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.25432097911834717,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.25432097911834717,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,65.0,4.0
235,235,69,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.25432097911834717,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.25432097911834717,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,65.0,4.0
236,236,75,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,51.5,0.2567901313304901,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2567901313304901,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
237,237,73,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,52.0,0.25925925374031067,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.25925925374031067,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
238,238,75,0.5,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,52.5,0.2617284059524536,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2617284059524536,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
239,239,67,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.26419752836227417,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.26419752836227417,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,67.0,3.0
240,240,70,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.26419752836227417,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.26419752836227417,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,67.0,3.0
241,241,74,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,53.5,0.2666666805744171,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2666666805744171,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
242,242,50,0.0,0.25,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.26913580298423767,0.3937007874015748,0.15500031000062,0.06102374409473228,0.26913580298423767,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,82.0,50.0,32.0
243,243,70,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.26913580298423767,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.26913580298423767,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,82.0,50.0,32.0
244,244,74,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.26913580298423767,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.26913580298423767,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,82.0,50.0,32.0
245,245,77,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.26913580298423767,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.26913580298423767,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,82.0,50.0,32.0
246,246,82,0.0,2.0,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.26913580298423767,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.26913580298423767,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,82.0,50.0,32.0
247,247,58,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,54.25,0.27037036418914795,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.27037036418914795,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
248,248,53,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,54.5,0.2716049253940582,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2716049253940582,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
249,249,58,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,54.75,0.2728395164012909,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.2728395164012909,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
250,250,50,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.27407407760620117,0.3937007874015748,0.15500031000062,0.06102374409473228,0.27407407760620117,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
251,251,58,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,55.25,0.27530863881111145,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.27530863881111145,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
252,252,53,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,55.5,0.27654320001602173,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.27654320001602173,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
253,253,58,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,55.75,0.2777777910232544,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.2777777910232544,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
254,254,51,0.0,0.25,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.2790123522281647,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.2790123522281647,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,79.0,51.0,28.0
255,255,67,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.2790123522281647,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2790123522281647,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,79.0,51.0,28.0
256,256,72,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.2790123522281647,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2790123522281647,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,79.0,51.0,28.0
257,257,75,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.2790123522281647,0.5905511811023622,0.348750697501395,0.20595513631972145,0.2790123522281647,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,79.0,51.0,28.0
258,258,79,0.0,2.0,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.2790123522281647,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2790123522281647,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,79.0,51.0,28.0
259,259,60,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,56.25,0.28024691343307495,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.28024691343307495,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
260,260,55,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,56.5,0.28148147463798523,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.28148147463798523,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
261,261,60,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,56.75,0.2827160358428955,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2827160358428955,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
262,262,51,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.2839506268501282,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.2839506268501282,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0
263,263,60,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,57.25,0.28518518805503845,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.28518518805503845,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
264,264,55,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,57.5,0.28641974925994873,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.28641974925994873,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
265,265,60,1.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,57.75,0.287654310464859,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.287654310464859,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
266,266,53,0.0,0.25,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,58.0,0.2888889014720917,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2888889014720917,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,53.0,26.0
267,267,77,0.0,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,58.0,0.2888889014720917,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.2888889014720917,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,53.0,26.0
268,268,79,0.0,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,58.0,0.2888889014720917,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2888889014720917,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,53.0,26.0
269,269,62,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,58.25,0.29012346267700195,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.29012346267700195,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
270,270,58,0.5,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,58.5,0.29135802388191223,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.29135802388191223,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,58.0,17.0
271,271,75,0.5,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,58.5,0.29135802388191223,0.5905511811023622,0.348750697501395,0.20595513631972145,0.29135802388191223,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,58.0,17.0
272,272,62,0.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,58.75,0.2925925850868225,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2925925850868225,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,62.0,12.0
273,273,74,0.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,58.75,0.2925925850868225,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2925925850868225,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,62.0,12.0
274,274,53,1.0,0.25,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,59.0,0.2938271462917328,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.2938271462917328,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,53.0,21.0
275,275,72,1.0,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,59.0,0.2938271462917328,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.2938271462917328,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,53.0,21.0
276,276,74,1.0,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,59.0,0.2938271462917328,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2938271462917328,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,53.0,21.0
277,277,63,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,59.25,0.29506173729896545,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.29506173729896545,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
278,278,60,1.5,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,59.5,0.29629629850387573,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.29629629850387573,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,60.0,10.0
